mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,param_clf__solver,param_clf__l1_ratio,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,sampler
0.08144998550415039,0.025261573493265112,0.025125885009765626,0.0023189148463773667,3.0,,l1,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': None, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.42201834862385323,0.574468085106383,0.5106382978723404,0.48484848484848486,0.4230769230769231,0.48301002790559694,0.057346733905672895,21,0.3108108108108108,0.4576271186440678,0.41379310344827586,0.38095238095238093,0.3235294117647059,0.37734256512404823,0.054972014434296355,21,0.6571428571428571,0.7714285714285715,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6746031746031746,0.05260653685454568,14,0.7440926640926641,0.8523552123552124,0.8292572463768116,0.8093297101449274,0.7770229468599034,0.8024115559659037,0.03823243488473182,21,random_over
0.03244328498840332,0.0028129024732327502,0.03014068603515625,0.007332484479301779,3.0,,l2,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.42201834862385323,0.574468085106383,0.5106382978723404,0.4948453608247423,0.42718446601941745,0.4858309116893473,0.056682738128132334,17,0.3108108108108108,0.4576271186440678,0.41379310344827586,0.39344262295081966,0.3283582089552239,0.3808063729618396,0.05440480640098953,17,0.6571428571428571,0.7714285714285715,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6746031746031746,0.05260653685454568,14,0.7451737451737451,0.852972972972973,0.8316727053140097,0.8097826086956522,0.7768719806763285,0.8032948025665417,0.038448772247609654,17,random_over
0.08923039436340333,0.015058876039669962,0.025437688827514647,0.0034168211732615245,3.0,balanced,l1,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.42201834862385323,0.574468085106383,0.5106382978723404,0.48484848484848486,0.4230769230769231,0.48301002790559694,0.057346733905672895,21,0.3108108108108108,0.4576271186440678,0.41379310344827586,0.38095238095238093,0.3235294117647059,0.37734256512404823,0.054972014434296355,21,0.6571428571428571,0.7714285714285715,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6746031746031746,0.05260653685454568,14,0.7440926640926641,0.8523552123552124,0.8292572463768116,0.8093297101449274,0.7770229468599034,0.8024115559659037,0.03823243488473182,21,random_over
0.03678607940673828,0.003512250617231327,0.029208612442016602,0.0023281365880507407,3.0,balanced,l2,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.42201834862385323,0.574468085106383,0.5106382978723404,0.4948453608247423,0.42718446601941745,0.4858309116893473,0.056682738128132334,17,0.3108108108108108,0.4576271186440678,0.41379310344827586,0.39344262295081966,0.3283582089552239,0.3808063729618396,0.05440480640098953,17,0.6571428571428571,0.7714285714285715,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6746031746031746,0.05260653685454568,14,0.7451737451737451,0.852972972972973,0.8316727053140097,0.8097826086956522,0.7768719806763285,0.8032948025665417,0.038448772247609654,17,random_over
0.18338980674743652,0.019269694488283515,0.019773483276367188,0.0020892738629041505,0.3,,elasticnet,saga,0.2,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__l1_ratio': 0.2, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.41818181818181815,0.5894736842105263,0.5217391304347826,0.4842105263157895,0.46464646464646464,0.49565032475787624,0.05757938242453953,5,0.30666666666666664,0.4666666666666667,0.42857142857142855,0.3898305084745763,0.36507936507936506,0.39136292709174064,0.05462921607565095,5,0.6571428571428571,0.8,0.6666666666666666,0.6388888888888888,0.6388888888888888,0.6803174603174603,0.06079468688246379,5,0.7493436293436294,0.854980694980695,0.8245772946859903,0.8182367149758454,0.7937801932367149,0.808183705444575,0.03529698774111701,6,random_over
0.20715718269348143,0.021575146162428945,0.023617982864379883,0.0012886972225492654,0.3,,elasticnet,saga,0.4,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__l1_ratio': 0.4, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.4036697247706422,0.5894736842105263,0.5106382978723404,0.4842105263157895,0.4444444444444444,0.4864873355227486,0.06296189673052484,16,0.2972972972972973,0.4666666666666667,0.41379310344827586,0.3898305084745763,0.3492063492063492,0.3833587850186331,0.057413069292926104,16,0.6285714285714286,0.8,0.6666666666666666,0.6388888888888888,0.6111111111111112,0.6690476190476191,0.06790980041712223,22,0.7507335907335907,0.8555984555984556,0.8226147342995169,0.8183876811594203,0.7948369565217391,0.8084342836625446,0.03475304788433415,5,random_over
0.25524606704711916,0.04424631690345002,0.015824270248413087,0.0023780847374034715,1.0,,elasticnet,saga,0.2,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__l1_ratio': 0.2, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.42592592592592593,0.5894736842105263,0.5161290322580645,0.5052631578947369,0.42718446601941745,0.4927952532617342,0.06135619812179959,12,0.3150684931506849,0.4666666666666667,0.42105263157894735,0.4067796610169492,0.3283582089552239,0.3875851322736944,0.05746108930543933,14,0.6571428571428571,0.8,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6803174603174603,0.06328219282266895,5,0.7490347490347491,0.8535907335907336,0.8278985507246377,0.8143115942028986,0.7839673913043479,0.8057606037714733,0.036176501092383004,9,random_over
0.2751715660095215,0.03548691152195117,0.015152072906494141,0.0016700788740097211,1.0,,elasticnet,saga,0.4,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__l1_ratio': 0.4, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.42592592592592593,0.5894736842105263,0.5161290322580645,0.5,0.42718446601941745,0.4917426216827868,0.061178157545365056,15,0.3150684931506849,0.4666666666666667,0.42105263157894735,0.4,0.3283582089552239,0.3862292000703046,0.05707081595197926,15,0.6571428571428571,0.8,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6803174603174603,0.06328219282266895,5,0.7488803088803089,0.8526640926640927,0.8268417874396136,0.8134057971014492,0.7841183574879227,0.8051820687146775,0.03579073570980798,14,random_over
0.3263564586639404,0.010648222015048385,0.01840219497680664,0.00349152146441034,0.3,,l2,lbfgs,,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.3888888888888889,0.5591397849462365,0.5052631578947369,0.4827586206896552,0.5098039215686274,0.489170874797629,0.055996296810166934,21,0.2876712328767123,0.4482758620689655,0.4067796610169492,0.4117647058823529,0.3939393939393939,0.3896861711568748,0.054106447875901145,20,0.6,0.7428571428571429,0.6666666666666666,0.5833333333333334,0.7222222222222222,0.6630158730158731,0.06358247530995227,21,0.7578378378378379,0.8585328185328185,0.8217089371980676,0.8318236714975845,0.8265398550724637,0.8192886240277545,0.03326220560422048,5,smote
0.3498055934906006,0.008365370166727708,0.022983455657958986,0.004381465540820045,0.3,balanced,l2,lbfgs,,"{'clf__C': 0.3, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.3888888888888889,0.5591397849462365,0.5052631578947369,0.4827586206896552,0.5098039215686274,0.489170874797629,0.055996296810166934,21,0.2876712328767123,0.4482758620689655,0.4067796610169492,0.4117647058823529,0.3939393939393939,0.3896861711568748,0.054106447875901145,20,0.6,0.7428571428571429,0.6666666666666666,0.5833333333333334,0.7222222222222222,0.6630158730158731,0.06358247530995227,21,0.7578378378378379,0.8585328185328185,0.8217089371980676,0.8318236714975845,0.8265398550724637,0.8192886240277545,0.03326220560422048,5,smote
0.3891767978668213,0.02021062927893636,0.021619129180908202,0.004343671767413639,1.0,,l2,lbfgs,,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.42990654205607476,0.5531914893617021,0.5154639175257731,0.4943820224719101,0.5098039215686274,0.5005495785968175,0.040268420626481796,3,0.3194444444444444,0.4406779661016949,0.4098360655737705,0.41509433962264153,0.3939393939393939,0.3957984419363891,0.04102912922951786,3,0.6571428571428571,0.7428571428571429,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6855555555555555,0.0470237927801189,3,0.7578378378378379,0.854980694980695,0.8211050724637681,0.8283514492753623,0.8164251207729469,0.815740035066122,0.03187724759591126,12,smote
0.4263892650604248,0.023329971966954872,0.027122116088867186,0.003476177879309086,1.0,balanced,l2,lbfgs,,"{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.42990654205607476,0.5531914893617021,0.5154639175257731,0.4943820224719101,0.5098039215686274,0.5005495785968175,0.040268420626481796,3,0.3194444444444444,0.4406779661016949,0.4098360655737705,0.41509433962264153,0.3939393939393939,0.3957984419363891,0.04102912922951786,3,0.6571428571428571,0.7428571428571429,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6855555555555555,0.0470237927801189,3,0.7578378378378379,0.854980694980695,0.8211050724637681,0.8283514492753623,0.8164251207729469,0.815740035066122,0.03187724759591126,12,smote
0.4929683685302734,0.013609448667733838,0.02805166244506836,0.0020383992118225103,3.0,,l2,lbfgs,,"{'clf__C': 3.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.4339622641509434,0.5434782608695652,0.5102040816326531,0.4835164835164835,0.5048543689320388,0.49520309182033684,0.03615434850539473,12,0.323943661971831,0.43859649122807015,0.4032258064516129,0.4,0.3880597014925373,0.39076513222881026,0.037418760886291765,17,0.6571428571428571,0.7142857142857143,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6798412698412698,0.041072789640817065,9,0.7559845559845559,0.8548262548262548,0.8218599033816426,0.823822463768116,0.8118961352657005,0.8136778626452541,0.03223271967282856,17,smote
0.5115437984466553,0.005073348809601967,0.029714107513427734,0.0025423988021896753,3.0,balanced,l2,lbfgs,,"{'clf__C': 3.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.4339622641509434,0.5434782608695652,0.5102040816326531,0.4835164835164835,0.5048543689320388,0.49520309182033684,0.03615434850539473,12,0.323943661971831,0.43859649122807015,0.4032258064516129,0.4,0.3880597014925373,0.39076513222881026,0.037418760886291765,17,0.6571428571428571,0.7142857142857143,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6798412698412698,0.041072789640817065,9,0.7559845559845559,0.8548262548262548,0.8218599033816426,0.823822463768116,0.8118961352657005,0.8136778626452541,0.03223271967282856,17,smote
0.22146186828613282,0.2389905934113558,0.023536539077758788,0.004614987673178185,0.3,,l1,liblinear,,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.4230769230769231,0.5591397849462365,0.5416666666666666,0.4888888888888889,0.5046728971962616,0.5034890321549954,0.04740297684607824,1,0.3188405797101449,0.4482758620689655,0.43333333333333335,0.4074074074074074,0.38028169014084506,0.39762777453213927,0.045703535161401604,1,0.6285714285714286,0.7428571428571429,0.7222222222222222,0.6111111111111112,0.75,0.690952380952381,0.05903310966981994,1,0.7592277992277993,0.8619305019305019,0.8241243961352657,0.8331823671497586,0.8355978260869565,0.8228125781060565,0.034193426346646606,1,smote
0.021489667892456054,0.0033618110997496887,0.023649072647094725,0.0030684397570648583,0.3,,l2,liblinear,,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.3888888888888889,0.5591397849462365,0.5208333333333334,0.4827586206896552,0.5098039215686274,0.4922849098853483,0.05722410316443861,16,0.2876712328767123,0.4482758620689655,0.4166666666666667,0.4117647058823529,0.3939393939393939,0.39166357228681836,0.054870297383834116,10,0.6,0.7428571428571429,0.6944444444444444,0.5833333333333334,0.7222222222222222,0.6685714285714286,0.06485948142378148,16,0.7575289575289574,0.8582239382239383,0.8220108695652174,0.8315217391304347,0.8257850241545894,0.8190141057206274,0.0332538756736205,7,smote
0.028316402435302736,0.0038976451444051948,0.022310495376586914,0.004387732243210188,0.3,balanced,l1,liblinear,,"{'clf__C': 0.3, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.4230769230769231,0.5591397849462365,0.5416666666666666,0.4888888888888889,0.5046728971962616,0.5034890321549954,0.04740297684607824,1,0.3188405797101449,0.4482758620689655,0.43333333333333335,0.4074074074074074,0.38028169014084506,0.39762777453213927,0.045703535161401604,1,0.6285714285714286,0.7428571428571429,0.7222222222222222,0.6111111111111112,0.75,0.690952380952381,0.05903310966981994,1,0.7592277992277993,0.8619305019305019,0.8241243961352657,0.8331823671497586,0.8355978260869565,0.8228125781060565,0.034193426346646606,1,smote
0.024272775650024413,0.004826746448672156,0.022760534286499025,0.004975096929507197,0.3,balanced,l2,liblinear,,"{'clf__C': 0.3, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.3888888888888889,0.5591397849462365,0.5208333333333334,0.4827586206896552,0.5098039215686274,0.4922849098853483,0.05722410316443861,16,0.2876712328767123,0.4482758620689655,0.4166666666666667,0.4117647058823529,0.3939393939393939,0.39166357228681836,0.054870297383834116,10,0.6,0.7428571428571429,0.6944444444444444,0.5833333333333334,0.7222222222222222,0.6685714285714286,0.06485948142378148,16,0.7575289575289574,0.8582239382239383,0.8220108695652174,0.8315217391304347,0.8257850241545894,0.8190141057206274,0.0332538756736205,7,smote
0.049856138229370114,0.015763758212051136,0.02552933692932129,0.00380759253021,1.0,,l1,liblinear,,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.41904761904761906,0.5494505494505495,0.5154639175257731,0.47191011235955055,0.5048543689320388,0.49214531346310625,0.044140466129123916,18,0.3142857142857143,0.44642857142857145,0.4098360655737705,0.39622641509433965,0.3880597014925373,0.3909672935749866,0.04323924363599538,15,0.6285714285714286,0.7142857142857143,0.6944444444444444,0.5833333333333334,0.7222222222222222,0.6685714285714286,0.05385749605748731,16,0.7558301158301158,0.854980694980695,0.8195954106280193,0.8256340579710145,0.8183876811594204,0.814885592113853,0.032388711272305096,15,smote
0.025069618225097658,0.0034541057761535913,0.024485683441162108,0.004084576369152815,1.0,,l2,liblinear,,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.42990654205607476,0.5531914893617021,0.5154639175257731,0.4888888888888889,0.5148514851485149,0.5004604645961908,0.04080324348704424,5,0.3194444444444444,0.4406779661016949,0.4098360655737705,0.4074074074074074,0.4,0.39547317670546345,0.040479752177615604,5,0.6571428571428571,0.7428571428571429,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6855555555555555,0.0470237927801189,3,0.7581467181467181,0.8551351351351351,0.8214070048309178,0.8278985507246377,0.816274154589372,0.8157723126853561,0.03177794262378083,10,smote
0.05844511985778809,0.01187879910526864,0.02844400405883789,0.003950151236590149,1.0,balanced,l1,liblinear,,"{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.41904761904761906,0.5494505494505495,0.5154639175257731,0.47191011235955055,0.5048543689320388,0.49214531346310625,0.044140466129123916,18,0.3142857142857143,0.44642857142857145,0.4098360655737705,0.39622641509433965,0.3880597014925373,0.3909672935749866,0.04323924363599538,15,0.6285714285714286,0.7142857142857143,0.6944444444444444,0.5833333333333334,0.7222222222222222,0.6685714285714286,0.05385749605748731,16,0.7558301158301158,0.854980694980695,0.8195954106280193,0.8256340579710145,0.8183876811594204,0.814885592113853,0.032388711272305096,15,smote
0.031177568435668945,0.0019356242804492404,0.02821011543273926,0.0017921821376487594,1.0,balanced,l2,liblinear,,"{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.42990654205607476,0.5531914893617021,0.5154639175257731,0.4888888888888889,0.5148514851485149,0.5004604645961908,0.04080324348704424,5,0.3194444444444444,0.4406779661016949,0.4098360655737705,0.4074074074074074,0.4,0.39547317670546345,0.040479752177615604,5,0.6571428571428571,0.7428571428571429,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6855555555555555,0.0470237927801189,3,0.7581467181467181,0.8551351351351351,0.8214070048309178,0.8278985507246377,0.816274154589372,0.8157723126853561,0.03177794262378083,10,smote
0.0950434684753418,0.0198628531140037,0.028265905380249024,0.004332700457158204,3.0,,l1,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': None, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.4339622641509434,0.5494505494505495,0.5154639175257731,0.4835164835164835,0.49523809523809526,0.49552626197636895,0.038052023692251455,9,0.323943661971831,0.44642857142857145,0.4098360655737705,0.4,0.37681159420289856,0.39140397863541426,0.0405096808973696,12,0.6571428571428571,0.7142857142857143,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6798412698412698,0.041072789640817065,9,0.7533590733590734,0.8542084942084942,0.8206521739130435,0.8221618357487923,0.8114432367149759,0.8123649627888758,0.03285751748392213,21,smote
0.03350710868835449,0.0018866127154574472,0.030133581161499022,0.003230031501811037,3.0,,l2,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.4339622641509434,0.5494505494505495,0.5102040816326531,0.4835164835164835,0.5098039215686274,0.49738746006385137,0.03806352334767018,7,0.323943661971831,0.44642857142857145,0.4032258064516129,0.4,0.3939393939393939,0.39350748675828184,0.039437423676677366,7,0.6571428571428571,0.7142857142857143,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6798412698412698,0.041072789640817065,9,0.7556756756756756,0.8548262548262547,0.8218599033816426,0.8235205314009661,0.8118961352657006,0.813555700110048,0.03232450378648364,19,smote
0.08974943161010743,0.01716263820396257,0.025855302810668945,0.004821899949039847,3.0,balanced,l1,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.4339622641509434,0.5494505494505495,0.5154639175257731,0.4835164835164835,0.49523809523809526,0.49552626197636895,0.038052023692251455,9,0.323943661971831,0.44642857142857145,0.4098360655737705,0.4,0.37681159420289856,0.39140397863541426,0.0405096808973696,12,0.6571428571428571,0.7142857142857143,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6798412698412698,0.041072789640817065,9,0.7533590733590734,0.8542084942084942,0.8206521739130435,0.8221618357487923,0.8114432367149759,0.8123649627888758,0.03285751748392213,21,smote
0.037955427169799806,0.008008980270646018,0.03127918243408203,0.001526766024442846,3.0,balanced,l2,liblinear,,"{'clf__C': 3.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.4339622641509434,0.5494505494505495,0.5102040816326531,0.4835164835164835,0.5098039215686274,0.49738746006385137,0.03806352334767018,7,0.323943661971831,0.44642857142857145,0.4032258064516129,0.4,0.3939393939393939,0.39350748675828184,0.039437423676677366,7,0.6571428571428571,0.7142857142857143,0.6944444444444444,0.6111111111111112,0.7222222222222222,0.6798412698412698,0.041072789640817065,9,0.7556756756756756,0.8548262548262547,0.8218599033816426,0.8235205314009661,0.8118961352657006,0.813555700110048,0.03232450378648364,19,smote
0.2324920654296875,0.03015830622425297,0.024943780899047852,0.0017938847454097918,0.3,,elasticnet,saga,0.2,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__l1_ratio': 0.2, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.3853211009174312,0.5652173913043478,0.5154639175257731,0.4827586206896552,0.5,0.4897522060874415,0.05901842005464083,20,0.28378378378378377,0.45614035087719296,0.4098360655737705,0.4117647058823529,0.38235294117647056,0.3887755694587141,0.057575313944326516,22,0.6,0.7428571428571429,0.6944444444444444,0.5833333333333334,0.7222222222222222,0.6685714285714286,0.06485948142378148,16,0.756138996138996,0.8586872586872586,0.8221618357487922,0.8319746376811594,0.8294082125603865,0.8196741881633187,0.03409099874479078,4,smote
0.21232075691223146,0.03013354636359488,0.02147088050842285,0.004719103066943294,0.3,,elasticnet,saga,0.4,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__l1_ratio': 0.4, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.3888888888888889,0.5714285714285714,0.5154639175257731,0.4827586206896552,0.5094339622641509,0.4935947921594079,0.059779568317335344,15,0.2876712328767123,0.4642857142857143,0.4098360655737705,0.4117647058823529,0.38571428571428573,0.39185440086656714,0.05806528942763004,9,0.6,0.7428571428571429,0.6944444444444444,0.5833333333333334,0.75,0.6741269841269841,0.07018781268951593,15,0.756138996138996,0.8599227799227798,0.8198973429951691,0.8328804347826088,0.831219806763285,0.8200118721205678,0.034536518841993234,3,smote
0.32430315017700195,0.04445728295956083,0.01526031494140625,0.00047987775778268597,1.0,,elasticnet,saga,0.2,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__l1_ratio': 0.2, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.42592592592592593,0.5531914893617021,0.5154639175257731,0.47191011235955055,0.5098039215686274,0.49525907334831587,0.04319308387666948,11,0.3150684931506849,0.4406779661016949,0.4098360655737705,0.39622641509433965,0.3939393939393939,0.3911496667719768,0.041531036263171256,14,0.6571428571428571,0.7428571428571429,0.6944444444444444,0.5833333333333334,0.7222222222222222,0.6799999999999999,0.05623036876438015,7,0.7583011583011584,0.8554440154440155,0.8206521739130436,0.8278985507246378,0.8165760869565218,0.8157743970678754,0.03177509185499314,9,smote
0.34455060958862305,0.050533379386045935,0.014423704147338868,0.0010773033616281167,1.0,,elasticnet,saga,0.4,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__l1_ratio': 0.4, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",0.42592592592592593,0.5531914893617021,0.5154639175257731,0.47191011235955055,0.5048543689320388,0.4942691628209982,0.042904148860481224,14,0.3150684931506849,0.4406779661016949,0.4098360655737705,0.39622641509433965,0.3880597014925373,0.38997372828260546,0.041518636819071565,19,0.6571428571428571,0.7428571428571429,0.6944444444444444,0.5833333333333334,0.7222222222222222,0.6799999999999999,0.05623036876438015,7,0.7562934362934363,0.8554440154440155,0.8203502415458938,0.827445652173913,0.8167270531400966,0.8152520797194711,0.03246032452618395,14,smote
0.018506860733032225,0.0032387494457321504,0.02369384765625,0.0035984784271686,0.3,,l2,lbfgs,,"{'clf__C': 0.3, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.45161290322580644,0.5747126436781609,0.5555555555555556,0.5393258426966292,0.5252525252525253,0.5292918940817355,0.042199162678074144,1,0.3620689655172414,0.4807692307692308,0.46296296296296297,0.4528301886792453,0.4126984126984127,0.4342659521254186,0.042445889946371454,1,0.6,0.7142857142857143,0.6944444444444444,0.6666666666666666,0.7222222222222222,0.6795238095238095,0.04414410995750781,1,0.7663320463320464,0.8582239382239382,0.8259359903381642,0.8365036231884059,0.8156702898550725,0.8205331775875255,0.030549138325434353,5,borderline_smote
0.02825608253479004,0.005017566193766271,0.024788713455200194,0.0019326459886322546,0.3,balanced,l2,lbfgs,,"{'clf__C': 0.3, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.45161290322580644,0.5747126436781609,0.5555555555555556,0.5393258426966292,0.5252525252525253,0.5292918940817355,0.042199162678074144,1,0.3620689655172414,0.4807692307692308,0.46296296296296297,0.4528301886792453,0.4126984126984127,0.4342659521254186,0.042445889946371454,1,0.6,0.7142857142857143,0.6944444444444444,0.6666666666666666,0.7222222222222222,0.6795238095238095,0.04414410995750781,1,0.7663320463320464,0.8582239382239382,0.8259359903381642,0.8365036231884059,0.8156702898550725,0.8205331775875255,0.030549138325434353,5,borderline_smote
0.03319053649902344,0.006296626475934401,0.023945188522338866,0.0021658222277742656,1.0,,l2,lbfgs,,"{'clf__C': 1.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.4375,0.5517241379310345,0.5494505494505495,0.5652173913043478,0.5102040816326531,0.5228192320637169,0.046434551653464565,12,0.3442622950819672,0.46153846153846156,0.45454545454545453,0.4642857142857143,0.4032258064516129,0.4255715463806421,0.04635174123292839,15,0.6,0.6857142857142857,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.6793650793650793,0.041546690458233254,5,0.7644787644787645,0.856061776061776,0.8251811594202898,0.8339371980676328,0.8060084541062802,0.8171334704269487,0.030850697194647794,15,borderline_smote
0.03146395683288574,0.0024468309124396127,0.017551660537719727,0.002354405045712261,1.0,balanced,l2,lbfgs,,"{'clf__C': 1.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.4375,0.5517241379310345,0.5494505494505495,0.5652173913043478,0.5102040816326531,0.5228192320637169,0.046434551653464565,12,0.3442622950819672,0.46153846153846156,0.45454545454545453,0.4642857142857143,0.4032258064516129,0.4255715463806421,0.04635174123292839,15,0.6,0.6857142857142857,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.6793650793650793,0.041546690458233254,5,0.7644787644787645,0.856061776061776,0.8251811594202898,0.8339371980676328,0.8060084541062802,0.8171334704269487,0.030850697194647794,15,borderline_smote
0.027904653549194337,0.00573061980508474,0.016485071182250975,0.0029242365730687294,3.0,,l2,lbfgs,,"{'clf__C': 3.0, 'clf__class_weight': None, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.42857142857142855,0.5517241379310345,0.5434782608695652,0.5777777777777777,0.5102040816326531,0.5223511373564917,0.05162058837643868,17,0.3333333333333333,0.46153846153846156,0.44642857142857145,0.48148148148148145,0.4032258064516129,0.42520153084669216,0.052651858095340794,17,0.6,0.6857142857142857,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.6793650793650793,0.041546690458233254,5,0.7641698841698842,0.8542084942084942,0.8271437198067634,0.8321256038647343,0.8023852657004831,0.8160065935500718,0.03071100226449691,17,borderline_smote
0.021743917465209962,0.0060795379672123956,0.01566486358642578,0.002677052612414876,3.0,balanced,l2,lbfgs,,"{'clf__C': 3.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.42857142857142855,0.5517241379310345,0.5434782608695652,0.5777777777777777,0.5102040816326531,0.5223511373564917,0.05162058837643868,17,0.3333333333333333,0.46153846153846156,0.44642857142857145,0.48148148148148145,0.4032258064516129,0.42520153084669216,0.052651858095340794,17,0.6,0.6857142857142857,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.6793650793650793,0.041546690458233254,5,0.7641698841698842,0.8542084942084942,0.8271437198067634,0.8321256038647343,0.8023852657004831,0.8160065935500718,0.03071100226449691,17,borderline_smote
